RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch,Weight_kg_base
72,Str,female,111,2,1,0.275,EtOH,24_hrs,77,108,Relapse,5,0.111
74,Str,female,111,2,1,0.29,EtOH,24_hrs,87,103,Relapse,5,0.109
75,Ctrl,female,111,2,1,0.339,EtOH,24_hrs,110,87,Relapse,5,0.184
76,Alc,female,111,2,1,0.26,EtOH,24_hrs,112,79,Relapse,5,0.064
77,Alc,female,111,2,1,0.396,EtOH,24_hrs,110,92,Relapse,5,0.31
78,Alc+Str,male,111,2,1,0.39,EtOH,24_hrs,112,79,Relapse,5,0.214
79,Str,male,111,2,1,0.44,EtOH,24_hrs,77,116,Relapse,5,0.273
81,Alc+Str,male,111,2,1,0.436,EtOH,24_hrs,101,58,Relapse,5,0.21
83,Str,male,111,2,1,0.402,EtOH,24_hrs,108,73,Relapse,5,0.228
84,Ctrl,male,111,2,1,0.426,EtOH,24_hrs,93,86,Relapse,5,0.26
85,Alc,male,111,2,1,0.432,EtOH,24_hrs,108,97,Relapse,5,0.248
87,Ctrl,male,111,2,1,0.432,EtOH,24_hrs,78,92,Relapse,5,0.259
68,Alc+Str,female,112,2,1,0.252,H2O,start,119,122,Relapse,5,0.116
69,Alc,female,112,2,1,0.299,H2O,start,121,122,Relapse,5,0.121
70,Ctrl,female,112,2,1,0.307,H2O,start,120,121,Relapse,5,0.127
71,Alc+Str,female,112,2,1,0.299,H2O,start,126,121,Relapse,5,0.119
72,Str,female,112,2,1,0.27,H2O,start,121,122,Relapse,5,0.106
74,Str,female,112,2,1,0.278,H2O,start,120,121,Relapse,5,0.097
75,Ctrl,female,112,2,1,0.273,H2O,start,122,122,Relapse,5,0.118
76,Alc,female,112,2,1,0.324,H2O,start,121,118,Relapse,5,0.128
77,Alc,female,112,2,1,0.258,H2O,start,120,120,Relapse,5,0.172
78,Alc+Str,male,112,2,1,0.4,H2O,start,120,122,Relapse,5,0.224
79,Str,male,112,2,1,0.4,H2O,start,120,122,Relapse,5,0.233
81,Alc+Str,male,112,2,1,0.487,H2O,start,119,122,Relapse,5,0.261
83,Str,male,112,2,1,0.433,H2O,start,121,119,Relapse,5,0.259
84,Ctrl,male,112,2,1,0.395,H2O,start,122,122,Relapse,5,0.229
85,Alc,male,112,2,1,0.419,H2O,start,121,120,Relapse,5,0.235
87,Ctrl,male,112,2,1,0.43,H2O,start,121,122,Relapse,5,0.257
68,Alc+Str,female,112,3,1,0.252,H2O,24_hrs,112,93,Relapse,5,0.116
69,Alc,female,112,3,1,0.299,H2O,24_hrs,77,114,Relapse,5,0.121
70,Ctrl,female,112,3,1,0.307,H2O,24_hrs,114,57,Relapse,5,0.127
71,Alc+Str,female,112,3,1,0.299,H2O,24_hrs,98,86,Relapse,5,0.119
72,Str,female,112,3,1,0.27,H2O,24_hrs,80,120,Relapse,5,0.106
74,Str,female,112,3,1,0.278,H2O,24_hrs,110,95,Relapse,5,0.097
75,Ctrl,female,112,3,1,0.273,H2O,24_hrs,111,85,Relapse,5,0.118
76,Alc,female,112,3,1,0.324,H2O,24_hrs,84,96,Relapse,5,0.128
77,Alc,female,112,3,1,0.258,H2O,24_hrs,80,103,Relapse,5,0.172
78,Alc+Str,male,112,3,1,0.4,H2O,24_hrs,114,86,Relapse,5,0.224
79,Str,male,112,3,1,0.4,H2O,24_hrs,75,120,Relapse,5,0.233
81,Alc+Str,male,112,3,1,0.487,H2O,24_hrs,117,72,Relapse,5,0.261
83,Str,male,112,3,1,0.433,H2O,24_hrs,64,118,Relapse,5,0.259
84,Ctrl,male,112,3,1,0.395,H2O,24_hrs,94,88,Relapse,5,0.229
85,Alc,male,112,3,1,0.419,H2O,24_hrs,61,111,Relapse,5,0.235
87,Ctrl,male,112,3,1,0.43,H2O,24_hrs,77,117,Relapse,5,0.257
68,Alc+Str,female,113,3,2,0.239,EtOH,start,120,118,Relapse,5,0.103
69,Alc,female,113,3,2,0.283,EtOH,start,120,124,Relapse,5,0.105
70,Ctrl,female,113,3,2,0.307,EtOH,start,122,122,Relapse,5,0.127
71,Alc+Str,female,113,3,2,0.302,EtOH,start,122,120,Relapse,5,0.122
72,Str,female,113,3,2,0.259,EtOH,start,122,125,Relapse,5,0.095
74,Str,female,113,3,2,0.283,EtOH,start,122,124,Relapse,5,0.102
75,Ctrl,female,113,3,2,0.281,EtOH,start,123,124,Relapse,5,0.126
76,Alc,female,113,3,2,0.332,EtOH,start,121,122,Relapse,5,0.136
77,Alc,female,113,3,2,0.256,EtOH,start,120,124,Relapse,5,0.17
78,Alc+Str,male,113,3,2,0.408,EtOH,start,125,125,Relapse,5,0.232
79,Str,male,113,3,2,0.404,EtOH,start,126,124,Relapse,5,0.237
81,Alc+Str,male,113,3,2,0.476,EtOH,start,117,122,Relapse,5,0.25
83,Str,male,113,3,2,0.439,EtOH,start,123,124,Relapse,5,0.265
84,Ctrl,male,113,3,2,0.394,EtOH,start,123,123,Relapse,5,0.228
85,Alc,male,113,3,2,0.423,EtOH,start,123,124,Relapse,5,0.239
87,Ctrl,male,113,3,2,0.433,EtOH,start,124,125,Relapse,5,0.26
68,Alc+Str,female,113,3,2,0.239,EtOH,30_mins,119,117,Relapse,5,0.103
69,Alc,female,113,3,2,0.283,EtOH,30_mins,120,122,Relapse,5,0.105
70,Ctrl,female,113,3,2,0.307,EtOH,30_mins,120,121,Relapse,5,0.127
71,Alc+Str,female,113,3,2,0.302,EtOH,30_mins,122,117,Relapse,5,0.122
72,Str,female,113,3,2,0.259,EtOH,30_mins,120,122,Relapse,5,0.095
74,Str,female,113,3,2,0.283,EtOH,30_mins,124,121,Relapse,5,0.102
75,Ctrl,female,113,3,2,0.281,EtOH,30_mins,119,120,Relapse,5,0.126
76,Alc,female,113,3,2,0.332,EtOH,30_mins,119,120,Relapse,5,0.136
77,Alc,female,113,3,2,0.256,EtOH,30_mins,118,117,Relapse,5,0.17
78,Alc+Str,male,113,3,2,0.408,EtOH,30_mins,125,118,Relapse,5,0.232
79,Str,male,113,3,2,0.404,EtOH,30_mins,116,121,Relapse,5,0.237
81,Alc+Str,male,113,3,2,0.476,EtOH,30_mins,117,113,Relapse,5,0.25
83,Str,male,113,3,2,0.439,EtOH,30_mins,122,121,Relapse,5,0.265
84,Ctrl,male,113,3,2,0.394,EtOH,30_mins,120,116,Relapse,5,0.228
85,Alc,male,113,3,2,0.423,EtOH,30_mins,123,123,Relapse,5,0.239
87,Ctrl,male,113,3,2,0.433,EtOH,30_mins,123,124,Relapse,5,0.26
68,Alc+Str,female,113,4,2,0.239,EtOH,24_hrs,114,94,Relapse,5,0.103
69,Alc,female,113,4,2,0.283,EtOH,24_hrs,113,82,Relapse,5,0.105
70,Ctrl,female,113,4,2,0.307,EtOH,24_hrs,74,94,Relapse,5,0.127
71,Alc+Str,female,113,4,2,0.302,EtOH,24_hrs,118,74,Relapse,5,0.122
72,Str,female,113,4,2,0.259,EtOH,24_hrs,122,89,Relapse,5,0.095
74,Str,female,113,4,2,0.283,EtOH,24_hrs,107,78,Relapse,5,0.102
75,Ctrl,female,113,4,2,0.281,EtOH,24_hrs,118,88,Relapse,5,0.126
76,Alc,female,113,4,2,0.332,EtOH,24_hrs,115,65,Relapse,5,0.136
77,Alc,female,113,4,2,0.256,EtOH,24_hrs,113,84,Relapse,5,0.17
78,Alc+Str,male,113,4,2,0.408,EtOH,24_hrs,117,73,Relapse,5,0.232
79,Str,male,113,4,2,0.404,EtOH,24_hrs,123,85,Relapse,5,0.237
81,Alc+Str,male,113,4,2,0.476,EtOH,24_hrs,108,82,Relapse,5,0.25
83,Str,male,113,4,2,0.439,EtOH,24_hrs,120,74,Relapse,5,0.265
84,Ctrl,male,113,4,2,0.394,EtOH,24_hrs,122,64,Relapse,5,0.228
85,Alc,male,113,4,2,0.423,EtOH,24_hrs,116,76,Relapse,5,0.239
87,Ctrl,male,113,4,2,0.433,EtOH,24_hrs,119,66,Relapse,5,0.26
68,Alc+Str,female,114,4,2,0.247,H2O,start,124,124,Relapse,5,0.111
69,Alc,female,114,4,2,0.291,H2O,start,123,124,Relapse,5,0.113
70,Ctrl,female,114,4,2,0.315,H2O,start,123,124,Relapse,5,0.135
71,Alc+Str,female,114,4,2,0.297,H2O,start,122,124,Relapse,5,0.117
72,Str,female,114,4,2,0.262,H2O,start,123,124,Relapse,5,0.098
74,Str,female,114,4,2,0.293,H2O,start,123,123,Relapse,5,0.112
75,Ctrl,female,114,4,2,0.273,H2O,start,124,123,Relapse,5,0.118
76,Alc,female,114,4,2,0.336,H2O,start,124,125,Relapse,5,0.14
77,Alc,female,114,4,2,0.256,H2O,start,123,126,Relapse,5,0.17
78,Alc+Str,male,114,4,2,0.382,H2O,start,121,121,Relapse,5,0.206
79,Str,male,114,4,2,0.396,H2O,start,121,121,Relapse,5,0.229
81,Alc+Str,male,114,4,2,0.472,H2O,start,121,121,Relapse,5,0.246
83,Str,male,114,4,2,0.444,H2O,start,123,124,Relapse,5,0.27
84,Ctrl,male,114,4,2,0.397,H2O,start,123,123,Relapse,5,0.231
85,Alc,male,114,4,2,0.42,H2O,start,123,123,Relapse,5,0.236
87,Ctrl,male,114,4,2,0.431,H2O,start,123,122,Relapse,5,0.258
68,Alc+Str,female,114,5,2,0.247,H2O,48_hrs,67,116,Relapse,5,0.111
69,Alc,female,114,5,2,0.291,H2O,48_hrs,110,52,Relapse,5,0.113
70,Ctrl,female,114,5,2,0.315,H2O,48_hrs,94,33,Relapse,5,0.135
71,Alc+Str,female,114,5,2,0.297,H2O,48_hrs,50,108,Relapse,5,0.117
72,Str,female,114,5,2,0.262,H2O,48_hrs,53,122,Relapse,5,0.098
74,Str,female,114,5,2,0.293,H2O,48_hrs,115,30,Relapse,5,0.112
75,Ctrl,female,114,5,2,0.273,H2O,48_hrs,48,121,Relapse,5,0.118
76,Alc,female,114,5,2,0.336,H2O,48_hrs,61,49,Relapse,5,0.14
77,Alc,female,114,5,2,0.256,H2O,48_hrs,40,121,Relapse,5,0.17
78,Alc+Str,male,114,5,2,0.382,H2O,48_hrs,46,112,Relapse,5,0.206
79,Str,male,114,5,2,0.396,H2O,48_hrs,119,45,Relapse,5,0.229
81,Alc+Str,male,114,5,2,0.472,H2O,48_hrs,105,32,Relapse,5,0.246
83,Str,male,114,5,2,0.444,H2O,48_hrs,29,110,Relapse,5,0.27
84,Ctrl,male,114,5,2,0.397,H2O,48_hrs,40,76,Relapse,5,0.231
85,Alc,male,114,5,2,0.42,H2O,48_hrs,37,117,Relapse,5,0.236
87,Ctrl,male,114,5,2,0.431,H2O,48_hrs,31,106,Relapse,5,0.258
68,Alc+Str,female,116,5,3,0.282,EtOH,start,123,120,Relapse,5,0.146
69,Alc,female,116,5,3,0.301,EtOH,start,122,122,Relapse,5,0.123
70,Ctrl,female,116,5,3,0.314,EtOH,start,121,121,Relapse,5,0.134
71,Alc+Str,female,116,5,3,0.302,EtOH,start,123,122,Relapse,5,0.122
72,Str,female,116,5,3,0.263,EtOH,start,121,108,Relapse,5,0.099
74,Str,female,116,5,3,0.295,EtOH,start,120,122,Relapse,5,0.114
75,Ctrl,female,116,5,3,0.285,EtOH,start,118,122,Relapse,5,0.13
76,Alc,female,116,5,3,0.331,EtOH,start,124,121,Relapse,5,0.135
77,Alc,female,116,5,3,0.258,EtOH,start,123,121,Relapse,5,0.172
78,Alc+Str,male,116,5,3,0.398,EtOH,start,122,121,Relapse,5,0.222
79,Str,male,116,5,3,0.4,EtOH,start,121,120,Relapse,5,0.233
81,Alc+Str,male,116,5,3,0.479,EtOH,start,121,119,Relapse,5,0.253
83,Str,male,116,5,3,0.438,EtOH,start,121,121,Relapse,5,0.264
84,Ctrl,male,116,5,3,0.41,EtOH,start,120,120,Relapse,5,0.244
85,Alc,male,116,5,3,0.42,EtOH,start,122,119,Relapse,5,0.236
87,Ctrl,male,116,5,3,0.442,EtOH,start,120,120,Relapse,5,0.269
68,Alc+Str,female,116,5,3,0.282,EtOH,30_mins,123,120,Relapse,5,0.146
69,Alc,female,116,5,3,0.301,EtOH,30_mins,122,122,Relapse,5,0.123
70,Ctrl,female,116,5,3,0.314,EtOH,30_mins,116,121,Relapse,5,0.134
71,Alc+Str,female,116,5,3,0.302,EtOH,30_mins,122,121,Relapse,5,0.122
72,Str,female,116,5,3,0.263,EtOH,30_mins,117,108,Relapse,5,0.099
74,Str,female,116,5,3,0.295,EtOH,30_mins,120,122,Relapse,5,0.114
75,Ctrl,female,116,5,3,0.285,EtOH,30_mins,118,120,Relapse,5,0.13
76,Alc,female,116,5,3,0.331,EtOH,30_mins,123,121,Relapse,5,0.135
77,Alc,female,116,5,3,0.258,EtOH,30_mins,123,116,Relapse,5,0.172
78,Alc+Str,male,116,5,3,0.398,EtOH,30_mins,120,119,Relapse,5,0.222
79,Str,male,116,5,3,0.4,EtOH,30_mins,120,114,Relapse,5,0.233
81,Alc+Str,male,116,5,3,0.479,EtOH,30_mins,119,120,Relapse,5,0.253
83,Str,male,116,5,3,0.438,EtOH,30_mins,119,119,Relapse,5,0.264
84,Ctrl,male,116,5,3,0.41,EtOH,30_mins,116,118,Relapse,5,0.244
85,Alc,male,116,5,3,0.42,EtOH,30_mins,120,113,Relapse,5,0.236
87,Ctrl,male,116,5,3,0.442,EtOH,30_mins,114,117,Relapse,5,0.269
68,Alc+Str,female,116,6,3,0.282,EtOH,24_hrs,122,94,Relapse,5,0.146
69,Alc,female,116,6,3,0.301,EtOH,24_hrs,118,92,Relapse,5,0.123
70,Ctrl,female,116,6,3,0.314,EtOH,24_hrs,77,115,Relapse,5,0.134
71,Alc+Str,female,116,6,3,0.302,EtOH,24_hrs,119,73,Relapse,5,0.122
72,Str,female,116,6,3,0.263,EtOH,24_hrs,85,108,Relapse,5,0.099
74,Str,female,116,6,3,0.295,EtOH,24_hrs,79,118,Relapse,5,0.114
75,Ctrl,female,116,6,3,0.285,EtOH,24_hrs,114,85,Relapse,5,0.13
76,Alc,female,116,6,3,0.331,EtOH,24_hrs,113,86,Relapse,5,0.135
77,Alc,female,116,6,3,0.258,EtOH,24_hrs,121,69,Relapse,5,0.172
78,Alc+Str,male,116,6,3,0.398,EtOH,24_hrs,118,97,Relapse,5,0.222
79,Str,male,116,6,3,0.4,EtOH,24_hrs,118,77,Relapse,5,0.233
81,Alc+Str,male,116,6,3,0.479,EtOH,24_hrs,102,116,Relapse,5,0.253
83,Str,male,116,6,3,0.438,EtOH,24_hrs,112,83,Relapse,5,0.264
84,Ctrl,male,116,6,3,0.41,EtOH,24_hrs,96,97,Relapse,5,0.244
85,Alc,male,116,6,3,0.42,EtOH,24_hrs,114,73,Relapse,5,0.236
87,Ctrl,male,116,6,3,0.442,EtOH,24_hrs,79,102,Relapse,5,0.269
68,Alc+Str,female,117,6,3,0.245,H2O,start,125,125,Relapse,5,0.109
69,Alc,female,117,6,3,0.294,H2O,start,122,121,Relapse,5,0.116
70,Ctrl,female,117,6,3,0.305,H2O,start,125,124,Relapse,5,0.125
71,Alc+Str,female,117,6,3,0.302,H2O,start,124,124,Relapse,5,0.122
72,Str,female,117,6,3,0.262,H2O,start,125,124,Relapse,5,0.098
74,Str,female,117,6,3,0.246,H2O,start,123,124,Relapse,5,0.065
75,Ctrl,female,117,6,3,0.281,H2O,start,125,125,Relapse,5,0.126
76,Alc,female,117,6,3,0.335,H2O,start,123,124,Relapse,5,0.139
77,Alc,female,117,6,3,0.263,H2O,start,125,123,Relapse,5,0.177
78,Alc+Str,male,117,6,3,0.397,H2O,start,124,122,Relapse,5,0.221
79,Str,male,117,6,3,0.39,H2O,start,125,123,Relapse,5,0.223
81,Alc+Str,male,117,6,3,0.482,H2O,start,123,124,Relapse,5,0.256
83,Str,male,117,6,3,0.438,H2O,start,123,124,Relapse,5,0.264
84,Ctrl,male,117,6,3,0.405,H2O,start,124,124,Relapse,5,0.239
85,Alc,male,117,6,3,0.398,H2O,start,125,123,Relapse,5,0.214
87,Ctrl,male,117,6,3,0.443,H2O,start,123,125,Relapse,5,0.27
68,Alc+Str,female,117,7,3,0.245,H2O,24_hrs,93,124,Relapse,5,0.109
69,Alc,female,117,7,3,0.294,H2O,24_hrs,83,119,Relapse,5,0.116
70,Ctrl,female,117,7,3,0.305,H2O,24_hrs,81,103,Relapse,5,0.125
71,Alc+Str,female,117,7,3,0.302,H2O,24_hrs,80,121,Relapse,5,0.122
72,Str,female,117,7,3,0.262,H2O,24_hrs,96,118,Relapse,5,0.098
74,Str,female,117,7,3,0.246,H2O,24_hrs,121,85,Relapse,5,0.065
75,Ctrl,female,117,7,3,0.281,H2O,24_hrs,87,118,Relapse,5,0.126
76,Alc,female,117,7,3,0.335,H2O,24_hrs,95,87,Relapse,5,0.139
77,Alc,female,117,7,3,0.263,H2O,24_hrs,105,102,Relapse,5,0.177
78,Alc+Str,male,117,7,3,0.397,H2O,24_hrs,70,121,Relapse,5,0.221
79,Str,male,117,7,3,0.39,H2O,24_hrs,98,122,Relapse,5,0.223
81,Alc+Str,male,117,7,3,0.482,H2O,24_hrs,114,64,Relapse,5,0.256
83,Str,male,117,7,3,0.438,H2O,24_hrs,87,105,Relapse,5,0.264
84,Ctrl,male,117,7,3,0.405,H2O,24_hrs,71,121,Relapse,5,0.239
85,Alc,male,117,7,3,0.398,H2O,24_hrs,123,70,Relapse,5,0.214
87,Ctrl,male,117,7,3,0.443,H2O,24_hrs,81,111,Relapse,5,0.27
68,Alc+Str,female,118,7,4,0.245,EtOH,start,123,122,Relapse,5,0.109
69,Alc,female,118,7,4,0.296,EtOH,start,124,121,Relapse,5,0.118
70,Ctrl,female,118,7,4,0.309,EtOH,start,125,122,Relapse,5,0.129
71,Alc+Str,female,118,7,4,0.307,EtOH,start,123,122,Relapse,5,0.127
72,Str,female,118,7,4,0.258,EtOH,start,122,121,Relapse,5,0.094
74,Str,female,118,7,4,0.297,EtOH,start,123,122,Relapse,5,0.116
75,Ctrl,female,118,7,4,0.283,EtOH,start,123,120,Relapse,5,0.128
76,Alc,female,118,7,4,0.341,EtOH,start,124,122,Relapse,5,0.145
77,Alc,female,118,7,4,0.261,EtOH,start,124,122,Relapse,5,0.175
78,Alc+Str,male,118,7,4,0.402,EtOH,start,123,119,Relapse,5,0.226
79,Str,male,118,7,4,0.396,EtOH,start,123,122,Relapse,5,0.229
81,Alc+Str,male,118,7,4,0.479,EtOH,start,122,122,Relapse,5,0.253
83,Str,male,118,7,4,0.442,EtOH,start,120,122,Relapse,5,0.268
84,Ctrl,male,118,7,4,0.417,EtOH,start,123,122,Relapse,5,0.251
85,Alc,male,118,7,4,0.429,EtOH,start,123,120,Relapse,5,0.245
87,Ctrl,male,118,7,4,0.441,EtOH,start,121,123,Relapse,5,0.268
68,Alc+Str,female,118,7,4,0.245,EtOH,30_mins,119,122,Relapse,5,0.109
69,Alc,female,118,7,4,0.296,EtOH,30_mins,122,118,Relapse,5,0.118
70,Ctrl,female,118,7,4,0.309,EtOH,30_mins,123,116,Relapse,5,0.129
71,Alc+Str,female,118,7,4,0.307,EtOH,30_mins,122,119,Relapse,5,0.127
72,Str,female,118,7,4,0.258,EtOH,30_mins,121,120,Relapse,5,0.094
74,Str,female,118,7,4,0.297,EtOH,30_mins,119,122,Relapse,5,0.116
75,Ctrl,female,118,7,4,0.283,EtOH,30_mins,121,115,Relapse,5,0.128
76,Alc,female,118,7,4,0.341,EtOH,30_mins,120,122,Relapse,5,0.145
77,Alc,female,118,7,4,0.261,EtOH,30_mins,119,121,Relapse,5,0.175
78,Alc+Str,male,118,7,4,0.402,EtOH,30_mins,121,120,Relapse,5,0.226
79,Str,male,118,7,4,0.396,EtOH,30_mins,120,115,Relapse,5,0.229
81,Alc+Str,male,118,7,4,0.479,EtOH,30_mins,121,121,Relapse,5,0.253
83,Str,male,118,7,4,0.442,EtOH,30_mins,118,117,Relapse,5,0.268
84,Ctrl,male,118,7,4,0.417,EtOH,30_mins,112,120,Relapse,5,0.251
85,Alc,male,118,7,4,0.429,EtOH,30_mins,122,116,Relapse,5,0.245
87,Ctrl,male,118,7,4,0.441,EtOH,30_mins,119,117,Relapse,5,0.268
68,Alc+Str,female,118,8,4,0.245,EtOH,24_hrs,117,99,Relapse,5,0.109
69,Alc,female,118,8,4,0.296,EtOH,24_hrs,120,74,Relapse,5,0.118
70,Ctrl,female,118,8,4,0.309,EtOH,24_hrs,117,66,Relapse,5,0.129
71,Alc+Str,female,118,8,4,0.307,EtOH,24_hrs,119,77,Relapse,5,0.127
72,Str,female,118,8,4,0.258,EtOH,24_hrs,85,119,Relapse,5,0.094
74,Str,female,118,8,4,0.297,EtOH,24_hrs,78,122,Relapse,5,0.116
75,Ctrl,female,118,8,4,0.283,EtOH,24_hrs,119,79,Relapse,5,0.128
76,Alc,female,118,8,4,0.341,EtOH,24_hrs,114,73,Relapse,5,0.145
77,Alc,female,118,8,4,0.261,EtOH,24_hrs,118,84,Relapse,5,0.175
78,Alc+Str,male,118,8,4,0.402,EtOH,24_hrs,120,83,Relapse,5,0.226
79,Str,male,118,8,4,0.396,EtOH,24_hrs,118,74,Relapse,5,0.229
81,Alc+Str,male,118,8,4,0.479,EtOH,24_hrs,111,84,Relapse,5,0.253
83,Str,male,118,8,4,0.442,EtOH,24_hrs,67,115,Relapse,5,0.268
84,Ctrl,male,118,8,4,0.417,EtOH,24_hrs,61,119,Relapse,5,0.251
85,Alc,male,118,8,4,0.429,EtOH,24_hrs,117,84,Relapse,5,0.245
87,Ctrl,male,118,8,4,0.441,EtOH,24_hrs,117,64,Relapse,5,0.268
68,Alc+Str,female,119,8,4,0.24,H2O,start,123,124,Relapse,5,0.104
69,Alc,female,119,8,4,0.296,H2O,start,124,124,Relapse,5,0.118
70,Ctrl,female,119,8,4,0.309,H2O,start,124,124,Relapse,5,0.129
71,Alc+Str,female,119,8,4,0.293,H2O,start,123,126,Relapse,5,0.113
72,Str,female,119,8,4,0.256,H2O,start,124,123,Relapse,5,0.092
74,Str,female,119,8,4,0.292,H2O,start,123,124,Relapse,5,0.111
75,Ctrl,female,119,8,4,0.276,H2O,start,123,125,Relapse,5,0.121
76,Alc,female,119,8,4,0.347,H2O,start,123,123,Relapse,5,0.151
77,Alc,female,119,8,4,0.256,H2O,start,121,123,Relapse,5,0.17
78,Alc+Str,male,119,8,4,0.399,H2O,start,126,124,Relapse,5,0.223
79,Str,male,119,8,4,0.396,H2O,start,123,123,Relapse,5,0.229
81,Alc+Str,male,119,8,4,0.481,H2O,start,124,123,Relapse,5,0.255
83,Str,male,119,8,4,0.442,H2O,start,121,121,Relapse,5,0.268
84,Ctrl,male,119,8,4,0.407,H2O,start,123,123,Relapse,5,0.241
85,Alc,male,119,8,4,0.424,H2O,start,123,122,Relapse,5,0.24
87,Ctrl,male,119,8,4,0.445,H2O,start,120,124,Relapse,5,0.272
68,Alc+Str,female,119,9,4,0.24,H2O,24_hrs,121,88,Relapse,5,0.104
69,Alc,female,119,9,4,0.296,H2O,24_hrs,99,116,Relapse,5,0.118
70,Ctrl,female,119,9,4,0.309,H2O,24_hrs,104,96,Relapse,5,0.129
71,Alc+Str,female,119,9,4,0.293,H2O,24_hrs,116,59,Relapse,5,0.113
72,Str,female,119,9,4,0.256,H2O,24_hrs,102,108,Relapse,5,0.092
74,Str,female,119,9,4,0.292,H2O,24_hrs,82,120,Relapse,5,0.111
75,Ctrl,female,119,9,4,0.276,H2O,24_hrs,114,81,Relapse,5,0.121
76,Alc,female,119,9,4,0.347,H2O,24_hrs,81,100,Relapse,5,0.151
77,Alc,female,119,9,4,0.256,H2O,24_hrs,113,87,Relapse,5,0.17
78,Alc+Str,male,119,9,4,0.399,H2O,24_hrs,111,100,Relapse,5,0.223
79,Str,male,119,9,4,0.396,H2O,24_hrs,93,122,Relapse,5,0.229
81,Alc+Str,male,119,9,4,0.481,H2O,24_hrs,71,121,Relapse,5,0.255
83,Str,male,119,9,4,0.442,H2O,24_hrs,91,107,Relapse,5,0.268
84,Ctrl,male,119,9,4,0.407,H2O,24_hrs,31,116,Relapse,5,0.241
85,Alc,male,119,9,4,0.424,H2O,24_hrs,67,122,Relapse,5,0.24
87,Ctrl,male,119,9,4,0.445,H2O,24_hrs,113,77,Relapse,5,0.272
68,Alc+Str,female,120,9,5,0.252,EtOH,start,117,123,Relapse,5,0.116
69,Alc,female,120,9,5,0.295,EtOH,start,119,122,Relapse,5,0.117
70,Ctrl,female,120,9,5,0.323,EtOH,start,122,122,Relapse,5,0.143
71,Alc+Str,female,120,9,5,0.295,EtOH,start,121,125,Relapse,5,0.115
72,Str,female,120,9,5,0.254,EtOH,start,123,123,Relapse,5,0.09
74,Str,female,120,9,5,0.297,EtOH,start,122,123,Relapse,5,0.116
75,Ctrl,female,120,9,5,0.284,EtOH,start,122,124,Relapse,5,0.129
76,Alc,female,120,9,5,0.338,EtOH,start,119,122,Relapse,5,0.142
77,Alc,female,120,9,5,0.263,EtOH,start,121,125,Relapse,5,0.177
78,Alc+Str,male,120,9,5,0.403,EtOH,start,115,121,Relapse,5,0.227
79,Str,male,120,9,5,0.388,EtOH,start,122,123,Relapse,5,0.221
81,Alc+Str,male,120,9,5,0.496,EtOH,start,119,123,Relapse,5,0.27
83,Str,male,120,9,5,0.441,EtOH,start,124,121,Relapse,5,0.267
84,Ctrl,male,120,9,5,0.405,EtOH,start,123,120,Relapse,5,0.239
85,Alc,male,120,9,5,0.435,EtOH,start,118,122,Relapse,5,0.251
87,Ctrl,male,120,9,5,0.444,EtOH,start,121,123,Relapse,5,0.271
68,Alc+Str,female,120,9,5,0.252,EtOH,30_mins,117,121,Relapse,5,0.116
69,Alc,female,120,9,5,0.295,EtOH,30_mins,119,119,Relapse,5,0.117
70,Ctrl,female,120,9,5,0.323,EtOH,30_mins,116,121,Relapse,5,0.143
71,Alc+Str,female,120,9,5,0.295,EtOH,30_mins,121,123,Relapse,5,0.115
72,Str,female,120,9,5,0.254,EtOH,30_mins,122,123,Relapse,5,0.09
74,Str,female,120,9,5,0.297,EtOH,30_mins,122,122,Relapse,5,0.116
75,Ctrl,female,120,9,5,0.284,EtOH,30_mins,121,124,Relapse,5,0.129
76,Alc,female,120,9,5,0.338,EtOH,30_mins,118,122,Relapse,5,0.142
77,Alc,female,120,9,5,0.263,EtOH,30_mins,121,125,Relapse,5,0.177
78,Alc+Str,male,120,9,5,0.403,EtOH,30_mins,115,121,Relapse,5,0.227
79,Str,male,120,9,5,0.388,EtOH,30_mins,126,120,Relapse,5,0.221
81,Alc+Str,male,120,9,5,0.496,EtOH,30_mins,119,110,Relapse,5,0.27
83,Str,male,120,9,5,0.441,EtOH,30_mins,119,120,Relapse,5,0.267
84,Ctrl,male,120,9,5,0.405,EtOH,30_mins,121,117,Relapse,5,0.239
85,Alc,male,120,9,5,0.435,EtOH,30_mins,118,110,Relapse,5,0.251
87,Ctrl,male,120,9,5,0.444,EtOH,30_mins,117,122,Relapse,5,0.271
68,Alc+Str,female,120,9,5,0.252,EtOH,24_hrs,115,97,Relapse,5,0.116
69,Alc,female,120,9,5,0.295,EtOH,24_hrs,115,89,Relapse,5,0.117
70,Ctrl,female,120,9,5,0.323,EtOH,24_hrs,58,113,Relapse,5,0.143
71,Alc+Str,female,120,9,5,0.295,EtOH,24_hrs,120,85,Relapse,5,0.115
72,Str,female,120,9,5,0.254,EtOH,24_hrs,82,120,Relapse,5,0.09
74,Str,female,120,9,5,0.297,EtOH,24_hrs,120,84,Relapse,5,0.116
75,Ctrl,female,120,9,5,0.284,EtOH,24_hrs,83,114,Relapse,5,0.129
76,Alc,female,120,9,5,0.338,EtOH,24_hrs,111,70,Relapse,5,0.142
77,Alc,female,120,9,5,0.263,EtOH,24_hrs,118,94,Relapse,5,0.177
