Date,RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch,Weight_kg_base
03/12/21,62,Alc+Str,male,114,9,3,0.404,EtOH,30_mins,117,119,Relapse,4,0.249
03/12/21,63,Ctrl,male,114,9,3,0.488,EtOH,30_mins,118,119,Relapse,4,0.315
03/12/21,64,Ctrl,male,114,9,3,0.45,EtOH,30_mins,122,122,Relapse,4,0.259
03/12/21,65,Str,male,114,9,3,0.453,EtOH,30_mins,122,115,Relapse,4,0.271
03/12/21,66,Alc+Str,male,114,9,3,0.435,EtOH,30_mins,118,121,Relapse,4,0.227
03/12/21,67,Alc,male,114,9,3,0.472,EtOH,30_mins,119,119,Relapse,4,0.27
03/12/21,52,Str,female,114,9,3,0.24,EtOH,24_hrs,92,114,Relapse,4,0.082
03/12/21,53,Alc,female,114,9,3,0.28,EtOH,24_hrs,99,112,Relapse,4,0.127
03/12/21,54,Ctrl,female,114,9,3,0.283,EtOH,24_hrs,115,80,Relapse,4,0.128
03/12/21,56,Alc,female,114,9,3,0.286,EtOH,24_hrs,111,104,Relapse,4,0.125
03/12/21,57,Str,female,114,9,3,0.267,EtOH,24_hrs,122,28,Relapse,4,0.104
03/12/21,58,Alc+Str,female,114,9,3,0.265,EtOH,24_hrs,110,84,Relapse,4,0.111
03/12/21,59,Ctrl,female,114,9,3,0.258,EtOH,24_hrs,85,119,Relapse,4,0.11
03/12/21,61,Alc,male,114,9,3,0.428,EtOH,24_hrs,104,82,Relapse,4,0.251
03/12/21,62,Alc+Str,male,114,9,3,0.404,EtOH,24_hrs,107,90,Relapse,4,0.249
03/12/21,63,Ctrl,male,114,9,3,0.488,EtOH,24_hrs,116,84,Relapse,4,0.315
03/12/21,64,Ctrl,male,114,9,3,0.45,EtOH,24_hrs,66,107,Relapse,4,0.259
03/12/21,65,Str,male,114,9,3,0.453,EtOH,24_hrs,119,81,Relapse,4,0.271
03/12/21,66,Alc+Str,male,114,9,3,0.435,EtOH,24_hrs,115,70,Relapse,4,0.227
03/12/21,67,Alc,male,114,9,3,0.472,EtOH,24_hrs,113,71,Relapse,4,0.27
04/12/21,52,Str,female,115,10,3,0.247,H2O,start,122,121,Relapse,4,0.089
04/12/21,53,Alc,female,115,10,3,0.292,H2O,start,121,121,Relapse,4,0.139
04/12/21,54,Ctrl,female,115,10,3,0.288,H2O,start,121,122,Relapse,4,0.133
04/12/21,56,Alc,female,115,10,3,0.289,H2O,start,122,121,Relapse,4,0.128
04/12/21,57,Str,female,115,10,3,0.269,H2O,start,122,122,Relapse,4,0.106
04/12/21,58,Alc+Str,female,115,10,3,0.27,H2O,start,123,122,Relapse,4,0.116
04/12/21,59,Ctrl,female,115,10,3,0.268,H2O,start,123,122,Relapse,4,0.12
04/12/21,61,Alc,male,115,10,3,0.44,H2O,start,122,120,Relapse,4,0.263
04/12/21,62,Alc+Str,male,115,10,3,0.405,H2O,start,121,120,Relapse,4,0.25
04/12/21,63,Ctrl,male,115,10,3,0.478,H2O,start,121,122,Relapse,4,0.305
04/12/21,64,Ctrl,male,115,10,3,0.449,H2O,start,123,121,Relapse,4,0.258
04/12/21,65,Str,male,115,10,3,0.448,H2O,start,123,122,Relapse,4,0.266
04/12/21,66,Alc+Str,male,115,10,3,0.432,H2O,start,122,121,Relapse,4,0.224
04/12/21,67,Alc,male,115,10,3,0.482,H2O,start,122,122,Relapse,4,0.28
04/12/21,52,Str,female,115,11,3,0.247,H2O,24_hrs,37,118,Relapse,4,0.089
04/12/21,53,Alc,female,115,11,3,0.292,H2O,24_hrs,105,31,Relapse,4,0.139
04/12/21,54,Ctrl,female,115,11,3,0.288,H2O,24_hrs,99,64,Relapse,4,0.133
04/12/21,56,Alc,female,115,11,3,0.289,H2O,24_hrs,42,79,Relapse,4,0.128
04/12/21,57,Str,female,115,11,3,0.269,H2O,24_hrs,43,120,Relapse,4,0.106
04/12/21,58,Alc+Str,female,115,11,3,0.27,H2O,24_hrs,32,94,Relapse,4,0.116
04/12/21,59,Ctrl,female,115,11,3,0.268,H2O,24_hrs,87,87,Relapse,4,0.12
04/12/21,61,Alc,male,115,11,3,0.44,H2O,24_hrs,80,33,Relapse,4,0.263
04/12/21,62,Alc+Str,male,115,11,3,0.405,H2O,24_hrs,32,108,Relapse,4,0.25
04/12/21,63,Ctrl,male,115,11,3,0.478,H2O,24_hrs,58,60,Relapse,4,0.305
04/12/21,64,Ctrl,male,115,11,3,0.449,H2O,24_hrs,29,105,Relapse,4,0.258
04/12/21,65,Str,male,115,11,3,0.448,H2O,24_hrs,111,29,Relapse,4,0.266
04/12/21,66,Alc+Str,male,115,11,3,0.432,H2O,24_hrs,60,75,Relapse,4,0.224
04/12/21,67,Alc,male,115,11,3,0.482,H2O,24_hrs,105,49,Relapse,4,0.28
06/12/21,52,Str,female,117,11,4,0.236,EtOH,start,122,124,Relapse,4,0.078
06/12/21,53,Alc,female,117,11,4,0.295,EtOH,start,121,123,Relapse,4,0.142
06/12/21,54,Ctrl,female,117,11,4,0.274,EtOH,start,124,123,Relapse,4,0.119
06/12/21,56,Alc,female,117,11,4,0.293,EtOH,start,120,124,Relapse,4,0.132
06/12/21,57,Str,female,117,11,4,0.262,EtOH,start,124,124,Relapse,4,0.099
06/12/21,58,Alc+Str,female,117,11,4,0.272,EtOH,start,118,122,Relapse,4,0.118
06/12/21,59,Ctrl,female,117,11,4,0.264,EtOH,start,122,123,Relapse,4,0.116
06/12/21,61,Alc,male,117,11,4,0.45,EtOH,start,120,121,Relapse,4,0.273
06/12/21,62,Alc+Str,male,117,11,4,0.406,EtOH,start,119,122,Relapse,4,0.251
06/12/21,63,Ctrl,male,117,11,4,0.49,EtOH,start,122,123,Relapse,4,0.317
06/12/21,64,Ctrl,male,117,11,4,0.448,EtOH,start,122,123,Relapse,4,0.257
06/12/21,65,Str,male,117,11,4,0.447,EtOH,start,122,122,Relapse,4,0.265
06/12/21,66,Alc+Str,male,117,11,4,0.435,EtOH,start,120,122,Relapse,4,0.227
06/12/21,67,Alc,male,117,11,4,0.492,EtOH,start,119,123,Relapse,4,0.29
06/12/21,52,Str,female,117,12,4,0.236,EtOH,30_mins,121,119,Relapse,4,0.078
06/12/21,53,Alc,female,117,12,4,0.295,EtOH,30_mins,119,122,Relapse,4,0.142
06/12/21,54,Ctrl,female,117,12,4,0.274,EtOH,30_mins,123,120,Relapse,4,0.119
06/12/21,56,Alc,female,117,12,4,0.293,EtOH,30_mins,120,124,Relapse,4,0.132
06/12/21,57,Str,female,117,12,4,0.262,EtOH,30_mins,122,120,Relapse,4,0.099
06/12/21,58,Alc+Str,female,117,12,4,0.272,EtOH,30_mins,117,121,Relapse,4,0.118
06/12/21,59,Ctrl,female,117,12,4,0.264,EtOH,30_mins,118,122,Relapse,4,0.116
06/12/21,61,Alc,male,117,12,4,0.45,EtOH,30_mins,117,121,Relapse,4,0.273
06/12/21,62,Alc+Str,male,117,12,4,0.406,EtOH,30_mins,118,118,Relapse,4,0.251
06/12/21,63,Ctrl,male,117,12,4,0.49,EtOH,30_mins,122,123,Relapse,4,0.317
06/12/21,64,Ctrl,male,117,12,4,0.448,EtOH,30_mins,120,121,Relapse,4,0.257
06/12/21,65,Str,male,117,12,4,0.447,EtOH,30_mins,122,121,Relapse,4,0.265
06/12/21,66,Alc+Str,male,117,12,4,0.435,EtOH,30_mins,119,121,Relapse,4,0.227
06/12/21,67,Alc,male,117,12,4,0.492,EtOH,30_mins,119,119,Relapse,4,0.29
06/12/21,52,Str,female,117,13,4,0.236,EtOH,24_hrs,109,116,Relapse,4,0.078
06/12/21,53,Alc,female,117,13,4,0.295,EtOH,24_hrs,114,98,Relapse,4,0.142
06/12/21,54,Ctrl,female,117,13,4,0.274,EtOH,24_hrs,97,110,Relapse,4,0.119
06/12/21,56,Alc,female,117,13,4,0.293,EtOH,24_hrs,58,88,Relapse,4,0.132
06/12/21,57,Str,female,117,13,4,0.262,EtOH,24_hrs,109,96,Relapse,4,0.099
06/12/21,58,Alc+Str,female,117,13,4,0.272,EtOH,24_hrs,113,104,Relapse,4,0.118
06/12/21,59,Ctrl,female,117,13,4,0.264,EtOH,24_hrs,84,122,Relapse,4,0.116
06/12/21,61,Alc,male,117,13,4,0.45,EtOH,24_hrs,115,68,Relapse,4,0.273
06/12/21,62,Alc+Str,male,117,13,4,0.406,EtOH,24_hrs,108,90,Relapse,4,0.251
06/12/21,63,Ctrl,male,117,13,4,0.49,EtOH,24_hrs,79,119,Relapse,4,0.317
06/12/21,64,Ctrl,male,117,13,4,0.448,EtOH,24_hrs,66,113,Relapse,4,0.257
06/12/21,65,Str,male,117,13,4,0.447,EtOH,24_hrs,75,92,Relapse,4,0.265
06/12/21,66,Alc+Str,male,117,13,4,0.435,EtOH,24_hrs,107,102,Relapse,4,0.227
06/12/21,67,Alc,male,117,13,4,0.492,EtOH,24_hrs,113,83,Relapse,4,0.29
07/12/21,52,Str,female,118,13,4,0.24,H2O,start,121,122,Relapse,4,0.082
07/12/21,53,Alc,female,118,13,4,0.28,H2O,start,122,124,Relapse,4,0.127
07/12/21,54,Ctrl,female,118,13,4,0.28,H2O,start,121,123,Relapse,4,0.125
07/12/21,56,Alc,female,118,13,4,0.294,H2O,start,122,121,Relapse,4,0.133
07/12/21,57,Str,female,118,13,4,0.263,H2O,start,121,120,Relapse,4,0.1
07/12/21,58,Alc+Str,female,118,13,4,0.26,H2O,start,123,122,Relapse,4,0.106
07/12/21,59,Ctrl,female,118,13,4,0.258,H2O,start,122,122,Relapse,4,0.11
07/12/21,61,Alc,male,118,13,4,0.448,H2O,start,123,122,Relapse,4,0.271
07/12/21,62,Alc+Str,male,118,13,4,0.415,H2O,start,121,122,Relapse,4,0.26
07/12/21,63,Ctrl,male,118,13,4,0.498,H2O,start,121,121,Relapse,4,0.325
07/12/21,64,Ctrl,male,118,13,4,0.432,H2O,start,123,122,Relapse,4,0.241
07/12/21,65,Str,male,118,13,4,0.45,H2O,start,122,122,Relapse,4,0.268
07/12/21,66,Alc+Str,male,118,13,4,0.449,H2O,start,122,124,Relapse,4,0.241
07/12/21,67,Alc,male,118,13,4,0.508,H2O,start,122,122,Relapse,4,0.306
07/12/21,52,Str,female,118,14,4,0.24,H2O,24_hrs,84,112,Relapse,4,0.082
07/12/21,53,Alc,female,118,14,4,0.28,H2O,24_hrs,86,115,Relapse,4,0.127
07/12/21,54,Ctrl,female,118,14,4,0.28,H2O,24_hrs,118,73,Relapse,4,0.125
07/12/21,56,Alc,female,118,14,4,0.294,H2O,24_hrs,64,107,Relapse,4,0.133
07/12/21,57,Str,female,118,14,4,0.263,H2O,24_hrs,102,97,Relapse,4,0.1
07/12/21,58,Alc+Str,female,118,14,4,0.26,H2O,24_hrs,95,82,Relapse,4,0.106
07/12/21,59,Ctrl,female,118,14,4,0.258,H2O,24_hrs,119,93,Relapse,4,0.11
07/12/21,61,Alc,male,118,14,4,0.448,H2O,24_hrs,117,54,Relapse,4,0.271
07/12/21,62,Alc+Str,male,118,14,4,0.415,H2O,24_hrs,116,80,Relapse,4,0.26
07/12/21,63,Ctrl,male,118,14,4,0.498,H2O,24_hrs,80,110,Relapse,4,0.325
07/12/21,64,Ctrl,male,118,14,4,0.432,H2O,24_hrs,100,93,Relapse,4,0.241
07/12/21,65,Str,male,118,14,4,0.45,H2O,24_hrs,115,72,Relapse,4,0.268
07/12/21,66,Alc+Str,male,118,14,4,0.449,H2O,24_hrs,114,68,Relapse,4,0.241
07/12/21,67,Alc,male,118,14,4,0.508,H2O,24_hrs,78,117,Relapse,4,0.306
08/12/21,52,Str,female,119,15,5,0.238,EtOH,start,122,123,Relapse,4,0.08
08/12/21,53,Alc,female,119,15,5,0.303,EtOH,start,121,123,Relapse,4,0.15
08/12/21,54,Ctrl,female,119,15,5,0.286,EtOH,start,122,122,Relapse,4,0.131
08/12/21,56,Alc,female,119,15,5,0.292,EtOH,start,120,124,Relapse,4,0.131
08/12/21,57,Str,female,119,15,5,0.267,EtOH,start,121,121,Relapse,4,0.104
08/12/21,58,Alc+Str,female,119,15,5,0.27,EtOH,start,120,123,Relapse,4,0.116
08/12/21,59,Ctrl,female,119,15,5,0.272,EtOH,start,120,124,Relapse,4,0.124
08/12/21,61,Alc,male,119,15,5,0.454,EtOH,start,120,123,Relapse,4,0.277
08/12/21,62,Alc+Str,male,119,15,5,0.407,EtOH,start,119,121,Relapse,4,0.252
08/12/21,63,Ctrl,male,119,15,5,0.489,EtOH,start,121,122,Relapse,4,0.316
08/12/21,64,Ctrl,male,119,15,5,0.452,EtOH,start,125,122,Relapse,4,0.261
08/12/21,65,Str,male,119,15,5,0.455,EtOH,start,120,123,Relapse,4,0.273
08/12/21,66,Alc+Str,male,119,15,5,0.428,EtOH,start,119,121,Relapse,4,0.22
08/12/21,67,Alc,male,119,15,5,0.501,EtOH,start,119,122,Relapse,4,0.299
08/12/21,52,Str,female,119,15,5,0.238,EtOH,30_mins,122,122,Relapse,4,0.08
08/12/21,53,Alc,female,119,15,5,0.303,EtOH,30_mins,120,121,Relapse,4,0.15
08/12/21,54,Ctrl,female,119,15,5,0.286,EtOH,30_mins,120,121,Relapse,4,0.131
08/12/21,56,Alc,female,119,15,5,0.292,EtOH,30_mins,120,121,Relapse,4,0.131
08/12/21,57,Str,female,119,15,5,0.267,EtOH,30_mins,120,118,Relapse,4,0.104
08/12/21,58,Alc+Str,female,119,15,5,0.27,EtOH,30_mins,118,118,Relapse,4,0.116
08/12/21,59,Ctrl,female,119,15,5,0.272,EtOH,30_mins,120,118,Relapse,4,0.124
08/12/21,61,Alc,male,119,15,5,0.454,EtOH,30_mins,119,119,Relapse,4,0.277
08/12/21,62,Alc+Str,male,119,15,5,0.407,EtOH,30_mins,115,117,Relapse,4,0.252
08/12/21,63,Ctrl,male,119,15,5,0.489,EtOH,30_mins,119,117,Relapse,4,0.316
08/12/21,64,Ctrl,male,119,15,5,0.452,EtOH,30_mins,120,121,Relapse,4,0.261
08/12/21,65,Str,male,119,15,5,0.455,EtOH,30_mins,120,122,Relapse,4,0.273
08/12/21,66,Alc+Str,male,119,15,5,0.428,EtOH,30_mins,117,117,Relapse,4,0.22
08/12/21,67,Alc,male,119,15,5,0.501,EtOH,30_mins,117,118,Relapse,4,0.299
08/12/21,52,Str,female,119,16,5,0.238,EtOH,24_hrs,87,115,Relapse,4,0.08
08/12/21,53,Alc,female,119,16,5,0.303,EtOH,24_hrs,105,99,Relapse,4,0.15
08/12/21,54,Ctrl,female,119,16,5,0.286,EtOH,24_hrs,80,117,Relapse,4,0.131
08/12/21,56,Alc,female,119,16,5,0.292,EtOH,24_hrs,118,58,Relapse,4,0.131
08/12/21,57,Str,female,119,16,5,0.267,EtOH,24_hrs,120,88,Relapse,4,0.104
08/12/21,58,Alc+Str,female,119,16,5,0.27,EtOH,24_hrs,115,83,Relapse,4,0.116
08/12/21,59,Ctrl,female,119,16,5,0.272,EtOH,24_hrs,118,85,Relapse,4,0.124
08/12/21,61,Alc,male,119,16,5,0.454,EtOH,24_hrs,117,60,Relapse,4,0.277
08/12/21,62,Alc+Str,male,119,16,5,0.407,EtOH,24_hrs,111,80,Relapse,4,0.252
08/12/21,63,Ctrl,male,119,16,5,0.489,EtOH,24_hrs,115,75,Relapse,4,0.316
08/12/21,64,Ctrl,male,119,16,5,0.452,EtOH,24_hrs,116,78,Relapse,4,0.261
08/12/21,65,Str,male,119,16,5,0.455,EtOH,24_hrs,115,93,Relapse,4,0.273
08/12/21,66,Alc+Str,male,119,16,5,0.428,EtOH,24_hrs,106,95,Relapse,4,0.22
08/12/21,67,Alc,male,119,16,5,0.501,EtOH,24_hrs,94,100,Relapse,4,0.299
09/12/21,52,Str,female,120,17,5,0.24,H2O,start,123,122,Relapse,4,0.082
09/12/21,53,Alc,female,120,17,5,0.302,H2O,start,122,122,Relapse,4,0.149
09/12/21,54,Ctrl,female,120,17,5,0.289,H2O,start,122,124,Relapse,4,0.134
09/12/21,56,Alc,female,120,17,5,0.299,H2O,start,122,122,Relapse,4,0.138
09/12/21,57,Str,female,120,17,5,0.266,H2O,start,122,122,Relapse,4,0.103
09/12/21,58,Alc+Str,female,120,17,5,0.268,H2O,start,123,121,Relapse,4,0.114
09/12/21,59,Ctrl,female,120,17,5,0.263,H2O,start,122,124,Relapse,4,0.115
09/12/21,61,Alc,male,120,17,5,0.456,H2O,start,122,122,Relapse,4,0.279
09/12/21,62,Alc+Str,male,120,17,5,0.408,H2O,start,121,120,Relapse,4,0.253
09/12/21,63,Ctrl,male,120,17,5,0.446,H2O,start,123,122,Relapse,4,0.273
09/12/21,64,Ctrl,male,120,17,5,0.452,H2O,start,122,121,Relapse,4,0.261
09/12/21,65,Str,male,120,17,5,0.452,H2O,start,122,121,Relapse,4,0.27
09/12/21,66,Alc+Str,male,120,17,5,0.424,H2O,start,122,123,Relapse,4,0.216
09/12/21,67,Alc,male,120,17,5,0.506,H2O,start,121,122,Relapse,4,0.304
09/12/21,52,Str,female,120,17,5,0.24,H2O,24_hrs,99,115,Relapse,4,0.082
09/12/21,53,Alc,female,120,17,5,0.302,H2O,24_hrs,78,118,Relapse,4,0.149
09/12/21,54,Ctrl,female,120,17,5,0.289,H2O,24_hrs,90,116,Relapse,4,0.134
09/12/21,56,Alc,female,120,17,5,0.299,H2O,24_hrs,109,98,Relapse,4,0.138
09/12/21,57,Str,female,120,17,5,0.266,H2O,24_hrs,114,92,Relapse,4,0.103
09/12/21,58,Alc+Str,female,120,17,5,0.268,H2O,24_hrs,101,107,Relapse,4,0.114
09/12/21,59,Ctrl,female,120,17,5,0.263,H2O,24_hrs,116,97,Relapse,4,0.115
09/12/21,61,Alc,male,120,17,5,0.456,H2O,24_hrs,117,57,Relapse,4,0.279
09/12/21,62,Alc+Str,male,120,17,5,0.408,H2O,24_hrs,117,88,Relapse,4,0.253
09/12/21,63,Ctrl,male,120,17,5,0.446,H2O,24_hrs,114,84,Relapse,4,0.273
09/12/21,64,Ctrl,male,120,17,5,0.452,H2O,24_hrs,78,116,Relapse,4,0.261
09/12/21,65,Str,male,120,17,5,0.452,H2O,24_hrs,118,85,Relapse,4,0.27
09/12/21,66,Alc+Str,male,120,17,5,0.424,H2O,24_hrs,84,110,Relapse,4,0.216
09/12/21,67,Alc,male,120,17,5,0.506,H2O,24_hrs,104,107,Relapse,4,0.304
10/12/21,52,Str,female,121,18,6,0.238,EtOH,start,121,124,Relapse,4,0.08
10/12/21,53,Alc,female,121,18,6,0.3,EtOH,start,119,113,Relapse,4,0.147
10/12/21,54,Ctrl,female,121,18,6,0.279,EtOH,start,123,124,Relapse,4,0.124
10/12/21,56,Alc,female,121,18,6,0.287,EtOH,start,125,124,Relapse,4,0.126
10/12/21,57,Str,female,121,18,6,0.26,EtOH,start,123,123,Relapse,4,0.097
10/12/21,58,Alc+Str,female,121,18,6,0.271,EtOH,start,119,123,Relapse,4,0.117
10/12/21,59,Ctrl,female,121,18,6,0.265,EtOH,start,122,123,Relapse,4,0.117
10/12/21,61,Alc,male,121,18,6,0.468,EtOH,start,119,123,Relapse,4,0.291
10/12/21,62,Alc+Str,male,121,18,6,0.413,EtOH,start,121,123,Relapse,4,0.258
10/12/21,63,Ctrl,male,121,18,6,0.495,EtOH,start,123,122,Relapse,4,0.322
10/12/21,64,Ctrl,male,121,18,6,0.457,EtOH,start,124,123,Relapse,4,0.266
10/12/21,65,Str,male,121,18,6,0.457,EtOH,start,121,123,Relapse,4,0.275
10/12/21,66,Alc+Str,male,121,18,6,0.43,EtOH,start,119,123,Relapse,4,0.222
10/12/21,67,Alc,male,121,18,6,0.494,EtOH,start,121,123,Relapse,4,0.292
10/12/21,52,Str,female,121,19,6,0.238,EtOH,30_mins,121,122,Relapse,4,0.08
10/12/21,53,Alc,female,121,19,6,0.3,EtOH,30_mins,119,112,Relapse,4,0.147
10/12/21,54,Ctrl,female,121,19,6,0.279,EtOH,30_mins,122,121,Relapse,4,0.124
10/12/21,56,Alc,female,121,19,6,0.287,EtOH,30_mins,121,123,Relapse,4,0.126
10/12/21,57,Str,female,121,19,6,0.26,EtOH,30_mins,123,122,Relapse,4,0.097
10/12/21,58,Alc+Str,female,121,19,6,0.271,EtOH,30_mins,116,122,Relapse,4,0.117
10/12/21,59,Ctrl,female,121,19,6,0.265,EtOH,30_mins,121,122,Relapse,4,0.117
10/12/21,61,Alc,male,121,19,6,0.468,EtOH,30_mins,119,117,Relapse,4,0.291
10/12/21,62,Alc+Str,male,121,19,6,0.413,EtOH,30_mins,119,121,Relapse,4,0.258
10/12/21,63,Ctrl,male,121,19,6,0.495,EtOH,30_mins,121,123,Relapse,4,0.322
10/12/21,64,Ctrl,male,121,19,6,0.457,EtOH,30_mins,121,123,Relapse,4,0.266
10/12/21,65,Str,male,121,19,6,0.457,EtOH,30_mins,121,111,Relapse,4,0.275
10/12/21,66,Alc+Str,male,121,19,6,0.43,EtOH,30_mins,119,124,Relapse,4,0.222
10/12/21,67,Alc,male,121,19,6,0.494,EtOH,30_mins,117,115,Relapse,4,0.292
10/12/21,52,Str,female,121,19,6,0.238,EtOH,24_hrs,116,90,Relapse,4,0.08
10/12/21,53,Alc,female,121,19,6,0.3,EtOH,24_hrs,112,101,Relapse,4,0.147
10/12/21,54,Ctrl,female,121,19,6,0.279,EtOH,24_hrs,102,98,Relapse,4,0.124
10/12/21,56,Alc,female,121,19,6,0.287,EtOH,24_hrs,74,113,Relapse,4,0.126
10/12/21,57,Str,female,121,19,6,0.26,EtOH,24_hrs,119,45,Relapse,4,0.097
10/12/21,58,Alc+Str,female,121,19,6,0.271,EtOH,24_hrs,112,82,Relapse,4,0.117
10/12/21,59,Ctrl,female,121,19,6,0.265,EtOH,24_hrs,113,96,Relapse,4,0.117
10/12/21,61,Alc,male,121,19,6,0.468,EtOH,24_hrs,113,43,Relapse,4,0.291
10/12/21,62,Alc+Str,male,121,19,6,0.413,EtOH,24_hrs,117,80,Relapse,4,0.258
10/12/21,63,Ctrl,male,121,19,6,0.495,EtOH,24_hrs,75,114,Relapse,4,0.322
10/12/21,64,Ctrl,male,121,19,6,0.457,EtOH,24_hrs,70,118,Relapse,4,0.266
10/12/21,65,Str,male,121,19,6,0.457,EtOH,24_hrs,119,58,Relapse,4,0.275
10/12/21,66,Alc+Str,male,121,19,6,0.43,EtOH,24_hrs,112,75,Relapse,4,0.222
10/12/21,67,Alc,male,121,19,6,0.494,EtOH,24_hrs,109,90,Relapse,4,0.292
11/12/21,52,Str,female,122,20,6,0.243,H2O,start,124,122,Relapse,4,0.085
11/12/21,53,Alc,female,122,20,6,0.287,H2O,start,122,121,Relapse,4,0.134
11/12/21,54,Ctrl,female,122,20,6,0.281,H2O,start,122,122,Relapse,4,0.126
11/12/21,56,Alc,female,122,20,6,0.296,H2O,start,122,123,Relapse,4,0.135
11/12/21,57,Str,female,122,20,6,0.269,H2O,start,123,122,Relapse,4,0.106
11/12/21,58,Alc+Str,female,122,20,6,0.274,H2O,start,124,121,Relapse,4,0.12
11/12/21,59,Ctrl,female,122,20,6,0.265,H2O,start,122,123,Relapse,4,0.117
11/12/21,61,Alc,male,122,20,6,0.457,H2O,start,121,121,Relapse,4,0.28
11/12/21,62,Alc+Str,male,122,20,6,0.412,H2O,start,213,121,Relapse,4,0.257
11/12/21,63,Ctrl,male,122,20,6,0.498,H2O,start,122,121,Relapse,4,0.325
11/12/21,64,Ctrl,male,122,20,6,0.454,H2O,start,122,122,Relapse,4,0.263
11/12/21,65,Str,male,122,20,6,0.454,H2O,start,121,121,Relapse,4,0.272
11/12/21,66,Alc+Str,male,122,20,6,0.441,H2O,start,121,122,Relapse,4,0.233
11/12/21,67,Alc,male,122,20,6,0.501,H2O,start,122,122,Relapse,4,0.299
11/12/21,52,Str,female,122,21,6,0.243,H2O,48_hrs,54,112,Relapse,4,0.085
11/12/21,53,Alc,female,122,21,6,0.287,H2O,48_hrs,70,82,Relapse,4,0.134
11/12/21,54,Ctrl,female,122,21,6,0.281,H2O,48_hrs,44,114,Relapse,4,0.126
11/12/21,56,Alc,female,122,21,6,0.296,H2O,48_hrs,72,41,Relapse,4,0.135
11/12/21,57,Str,female,122,21,6,0.269,H2O,48_hrs,77,95,Relapse,4,0.106
11/12/21,58,Alc+Str,female,122,21,6,0.274,H2O,48_hrs,80,60,Relapse,4,0.12
11/12/21,59,Ctrl,female,122,21,6,0.265,H2O,48_hrs,71,105,Relapse,4,0.117
11/12/21,61,Alc,male,122,21,6,0.457,H2O,48_hrs,54,35,Relapse,4,0.28
11/12/21,62,Alc+Str,male,122,21,6,0.412,H2O,48_hrs,79,61,Relapse,4,0.257
11/12/21,63,Ctrl,male,122,21,6,0.498,H2O,48_hrs,113,40,Relapse,4,0.325
11/12/21,64,Ctrl,male,122,21,6,0.454,H2O,48_hrs,87,42,Relapse,4,0.263
11/12/21,65,Str,male,122,21,6,0.454,H2O,48_hrs,28,94,Relapse,4,0.272
11/12/21,66,Alc+Str,male,122,21,6,0.441,H2O,48_hrs,60,76,Relapse,4,0.233
11/12/21,67,Alc,male,122,21,6,0.501,H2O,48_hrs,44,110,Relapse,4,0.299
13/12/2021,52,Str,female,124,21,7,0.241,EtOH,start,122,123,Relapse,4,0.083
13/12/2021,53,Alc,female,124,21,7,0.297,EtOH,start,119,124,Relapse,4,0.144
13/12/2021,54,Ctrl,female,124,21,7,0.291,EtOH,start,123,122,Relapse,4,0.136
13/12/2021,56,Alc,female,124,21,7,0.3,EtOH,start,119,122,Relapse,4,0.139
13/12/2021,57,Str,female,124,21,7,0.277,EtOH,start,122,122,Relapse,4,0.114
13/12/2021,58,Alc+Str,female,124,21,7,0.275,EtOH,start,119,123,Relapse,4,0.121
13/12/2021,59,Ctrl,female,124,21,7,0.271,EtOH,start,123,123,Relapse,4,0.123
13/12/2021,61,Alc,male,124,21,7,0.459,EtOH,start,119,122,Relapse,4,0.282
13/12/2021,62,Alc+Str,male,124,21,7,0.417,EtOH,start,118,122,Relapse,4,0.262
13/12/2021,63,Ctrl,male,124,21,7,0.497,EtOH,start,123,122,Relapse,4,0.324
13/12/2021,64,Ctrl,male,124,21,7,0.461,EtOH,start,124,122,Relapse,4,0.27
13/12/2021,65,Str,male,124,21,7,0.457,EtOH,start,122,122,Relapse,4,0.275
13/12/2021,66,Alc+Str,male,124,21,7,0.43,EtOH,start,119,122,Relapse,4,0.222
13/12/2021,67,Alc,male,124,21,7,0.515,EtOH,start,120,121,Relapse,4,0.313
13/12/2021,52,Str,female,124,22,7,0.241,EtOH,30_mins,121,121,Relapse,4,0.083
13/12/2021,53,Alc,female,124,22,7,0.297,EtOH,30_mins,118,124,Relapse,4,0.144
13/12/2021,54,Ctrl,female,124,22,7,0.291,EtOH,30_mins,123,121,Relapse,4,0.136
13/12/2021,56,Alc,female,124,22,7,0.3,EtOH,30_mins,119,116,Relapse,4,0.139
13/12/2021,57,Str,female,124,22,7,0.277,EtOH,30_mins,118,122,Relapse,4,0.114
13/12/2021,58,Alc+Str,female,124,22,7,0.275,EtOH,30_mins,118,122,Relapse,4,0.121
13/12/2021,59,Ctrl,female,124,22,7,0.271,EtOH,30_mins,122,121,Relapse,4,0.123
13/12/2021,61,Alc,male,124,22,7,0.459,EtOH,30_mins,117,121,Relapse,4,0.282
13/12/2021,62,Alc+Str,male,124,22,7,0.417,EtOH,30_mins,118,120,Relapse,4,0.262
13/12/2021,63,Ctrl,male,124,22,7,0.497,EtOH,30_mins,122,120,Relapse,4,0.324
13/12/2021,64,Ctrl,male,124,22,7,0.461,EtOH,30_mins,123,115,Relapse,4,0.27
13/12/2021,65,Str,male,124,22,7,0.457,EtOH,30_mins,121,118,Relapse,4,0.275
